sentiment_analysis,developer
2,Paradox Development Studio
2,Valve
2,Valve
2,Tripwire Interactive
2,Ubisoft Montreal
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Rebellion
2,Rebellion
2,Treyarch
2,Mad Otter Games
2,Mad Otter Games
2,Mad Otter Games
2,Mad Otter Games
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Rebellion
2,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Rockstar North
2,Rockstar North
2,Tripwire Interactive
2,Arkane Studios
2,Arkane Studios
2,SEGA
2,Digital Extremes
2,Digital Extremes
0,Valve
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Valve
2,Valve
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,SUPERHOT Team
2,SUPERHOT Team
0,Reloaded Productions
0,Reloaded Productions
0,Reloaded Productions
2,Facepunch Studios
2,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,"Firaxis Games,Aspyr (Mac, Linux)"
0,Bethesda Game Studios
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,Terry Cavanagh
0,Terry Cavanagh
2,tobyfox
2,tobyfox
2,"Traveller's Tales,Feral Interactive (Mac)"
0,Daybreak Game Company
0,Daybreak Game Company
0,Daybreak Game Company
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Valve
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
0,Galactic Cafe
0,Galactic Cafe
2,Stainless Games Ltd.
2,Stainless Games Ltd.
0,Remedy Entertainment
0,Remedy Entertainment
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Bankroll Studios
2,Bankroll Studios
2,Bankroll Studios
2,Bankroll Studios
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Hello Games
2,Hello Games
2,Kudosoft
2,Kudosoft
2,Insurgency Development Team
2,Valve
2,Valve
0,Valve
2,Halfbus
2,Halfbus
2,Halfbus
2,Halfbus
0,Creability
0,Creability
0,Creability
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Rsupport Inc.
2,Rsupport Inc.
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Valve
2,Valve
0,Hyper Hippo Games
0,Hyper Hippo Games
0,Hyper Hippo Games
2,b-alive gmbh
2,b-alive gmbh
2,b-alive gmbh
2,b-alive gmbh
2,"Hopoo Games, LLC"
2,"Hopoo Games, LLC"
2,"Hopoo Games, LLC"
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Valve
2,Valve
2,"Tomi Maarela,Elias Viglione"
2,"Tomi Maarela,Elias Viglione"
0,Gameguyz
2,Facepunch Studios
2,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,BioWare
2,Valve
0,Introversion Software
0,Introversion Software
2,Yager Development
2,Yager Development
2,"Deep Silver Volition,High Voltage Software"
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,Valve
2,Valve
2,Valve
2,Valve
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
2,Valve
2,"Radial Games Corp,Dejobaan Games, LLC"
2,"Radial Games Corp,Dejobaan Games, LLC"
2,"Radial Games Corp,Dejobaan Games, LLC"
2,"Radial Games Corp,Dejobaan Games, LLC"
2,"Radial Games Corp,Dejobaan Games, LLC"
0,Valve
0,Valve
0,Vae Victis Games
0,Vae Victis Games
0,Vae Victis Games
0,Vae Victis Games
0,Vae Victis Games
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Squad
2,Squad
2,Infinite Interactive
2,Valve
2,Valve
0,Bloober Team SA
0,Bloober Team SA
0,Crytek
0,Crytek
0,Crytek
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,Crackshell
2,Crackshell
2,Crackshell
2,Crackshell
0,Insurgency Development Team
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,id Software
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Machine Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Running With Scissors
2,Running With Scissors
2,Running With Scissors
0,The Behemoth
0,The Behemoth
0,The Behemoth
0,The Behemoth
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Rockstar North
2,Rockstar North
2,Telltale Games
0,Nexon
0,Nexon
0,Nexon
0,Nexon
0,Nexon
0,Yacht Club Games
0,Yacht Club Games
0,Yacht Club Games
2,Campo Santo
2,Campo Santo
0,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler"
0,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler"
0,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler"
0,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler"
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Fullbright
2,Fullbright
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,CI Games
2,Fatshark
2,Fatshark
0,Nexon
0,Nexon
0,Nexon
0,Nexon
2,"Kaos Studios,Digital Extremes"
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Pandemic Studios
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Hinterland Studio Inc.
2,Hinterland Studio Inc.
2,Hinterland Studio Inc.
2,Hinterland Studio Inc.
2,Krillbite Studio
2,Krillbite Studio
2,Krillbite Studio
2,Valve
2,Valve
2,Galactic Cafe
2,Galactic Cafe
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
0,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
0,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Red Hook Studios
0,Red Hook Studios
0,Red Hook Studios
2,Splash Damage
2,Splash Damage
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Square Enix
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Icetesy SPRL
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Valve
2,Valve
2,InvertMouse
2,InvertMouse
2,Greenheart Games
2,Greenheart Games
2,Greenheart Games
2,Greenheart Games
2,Cold Beam Games
2,Cold Beam Games
2,Cold Beam Games
2,Valve
2,Valve
0,Coffee Stain Studios
0,Coffee Stain Studios
0,Coffee Stain Studios
2,Unknown Worlds Entertainment
2,Unknown Worlds Entertainment
2,Unknown Worlds Entertainment
2,Eko Software
2,Eko Software
2,Eko Software
0,Digital Extremes
0,Digital Extremes
2,Infinity Ward
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Tripwire Interactive
2,Tripwire Interactive
2,Tripwire Interactive
0,Valve
2,Valve
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Stardock Entertainment
2,Stardock Entertainment
2,Valve
2,Valve
2,Valve
2,Runic Games
2,Runic Games
2,Runic Games
2,Runic Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Facepunch Studios
2,Facepunch Studios
2,ConcernedApe
2,ConcernedApe
2,ConcernedApe
2,Hitcents
2,Hitcents
2,Hitcents
0,"Jagex,Artplant"
0,"Jagex,Artplant"
0,"Jagex,Artplant"
0,"Jagex,Artplant"
2,"Maciej Targoni,Wojciech Wasiak"
2,"Maciej Targoni,Wojciech Wasiak"
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Coffee Stain Studios
0,Coffee Stain Studios
0,Coffee Stain Studios
2,Valve
2,Valve
2,Shumkov Dmitriy
2,Shumkov Dmitriy
2,Shumkov Dmitriy
0,"IMCGAMES Co.,Ltd."
0,"IMCGAMES Co.,Ltd."
0,"IMCGAMES Co.,Ltd."
2,Bethesda Game Studios
2,"Nicalis, Inc."
2,Facepunch Studios
2,Facepunch Studios
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,Turtle Rock Studios
0,Turtle Rock Studios
2,Zachtronics
2,Zachtronics
2,Zachtronics
2,Valve
2,Frogames
2,Frogames
2,Frogames
2,Monomi Park
2,Monomi Park
2,Monomi Park
2,Monomi Park
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
2,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
2,Dancing Dragon Games
2,Dancing Dragon Games
2,Valve
0,Capcom
0,Capcom
0,DICE
0,DICE
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Giants Software
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
2,Valve
2,Valve
2,Rockstar North
2,Rockstar North
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,Nabi Studios
0,Nabi Studios
0,Nabi Studios
0,Nabi Studios
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Obsidian Entertainment
0,Terry Cavanagh
0,Terry Cavanagh
2,Atelier 801
2,Atelier 801
2,Atelier 801
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Team Meat
2,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita"
2,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita"
2,Paradox Development Studio
2,Paradox Development Studio
2,Paradox Development Studio
2,Holy Priest
2,Holy Priest
2,Holy Priest
2,Holy Priest
0,Valve
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Digital Extremes
2,Digital Extremes
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Offworld Industries
2,Offworld Industries
2,Offworld Industries
2,Offworld Industries
0,tobyfox
0,tobyfox
2,Supergiant Games
2,Supergiant Games
2,Supergiant Games
2,Cherry Pop Games
2,Cherry Pop Games
2,Cherry Pop Games
2,Cherry Pop Games
2,Cherry Pop Games
0,Bankroll Studios
0,Bankroll Studios
0,Bankroll Studios
0,Bankroll Studios
2,Rockstar North
2,Rockstar North
2,Retro Army Limited
2,Retro Army Limited
2,Retro Army Limited
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,"Monochrome, Inc"
2,"Monochrome, Inc"
2,"Monochrome, Inc"
2,Valve
2,Alan Edwardes
2,Alan Edwardes
2,Alan Edwardes
2,Alan Edwardes
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,"Nicalis, Inc."
2,"Nicalis, Inc."
2,"Nicalis, Inc."
2,Valve
0,Chucklefish
0,Chucklefish
0,Chucklefish
0,Chucklefish
0,Chucklefish
2,Flying Wild Hog
2,Flying Wild Hog
2,Image &amp; Form
2,Image &amp; Form
2,Image &amp; Form
0,Heart Machine
0,Heart Machine
0,Heart Machine
0,Heart Machine
2,Nabi Studios
2,Nabi Studios
2,Nabi Studios
2,Nabi Studios
0,Hi-Rez Studios
0,Hi-Rez Studios
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,tobyfox
2,tobyfox
2,Valve
2,Valve
2,Valve
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,Valve
2,Valve
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
0,Valve
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Digital Extremes
2,Digital Extremes
2,Subset Games
2,Subset Games
2,Subset Games
2,Valve
2,Valve
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,EA Los Angeles
0,Zenimax Online Studios
0,Zenimax Online Studios
0,Data Realms
0,Data Realms
0,Data Realms
2,RobTop Games
2,RobTop Games
2,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Valve
0,Valve
2,"SNK CORPORATION,DotEmu"
2,Stainless Games
0,Hardsuit Labs
0,Hardsuit Labs
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
0,Valve
2,Sketchy Logic
2,Sketchy Logic
2,Team17 Digital Ltd
2,Arachnid Games
2,Arachnid Games
2,Avalanche Studios
2,Avalanche Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Valve
2,Valve
2,Valve
2,Valve
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,tobyfox
2,tobyfox
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,"Sledgehammer Games,Raven Software"
2,Frozenbyte
2,Frozenbyte
2,Frozenbyte
2,WeMade
2,WeMade
2,WeMade
2,WeMade
2,New World Interactive
2,New World Interactive
2,New World Interactive
0,Valve
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Valve
0,Valve
2,"Lion Game Lion,OVERKILL - a Starbreeze Studio."
2,"Lion Game Lion,OVERKILL - a Starbreeze Studio."
2,D-Pad Studio
2,D-Pad Studio
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Valve
2,Ubisoft
2,Ubisoft
2,No More Room in Hell Team
2,No More Room in Hell Team
2,No More Room in Hell Team
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,"Rainbow Studios,THQ Nordic"
2,"Rainbow Studios,THQ Nordic"
2,"Rainbow Studios,THQ Nordic"
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Valve
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Valve
0,Valve
2,Nvizzio Creations
2,Nvizzio Creations
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Jagex Limited
2,Jagex Limited
2,Holotech Studios
2,Holotech Studios
2,BioWare
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,SCS Software
2,SCS Software
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Team Meat
2,"M2H,Blackmill Games"
2,"M2H,Blackmill Games"
2,"M2H,Blackmill Games"
0,Treyarch
0,HuniePot
0,HuniePot
0,HuniePot
0,HuniePot
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,David OReilly
2,David OReilly
2,David OReilly
2,David OReilly
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Klei Entertainment
0,Klei Entertainment
0,Klei Entertainment
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,"Deep Silver Volition,High Voltage Software"
2,Valve
2,Valve
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Subset Games
2,Subset Games
2,Subset Games
2,Freebird Games
2,Freebird Games
2,Freebird Games
2,Valve
2,Codemasters Studios
0,Valve
0,Valve
0,David OReilly
0,David OReilly
0,David OReilly
0,David OReilly
0,Valve
2,Bankroll Studios
2,Bankroll Studios
2,Bankroll Studios
2,Bankroll Studios
0,"FromSoftware, Inc."
2,Dovetail Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,New World Interactive
2,New World Interactive
2,New World Interactive
0,"Psyonix, Inc."
0,"Psyonix, Inc."
0,"Psyonix, Inc."
0,"Psyonix, Inc."
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Valve
2,Valve
2,Valve
2,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Frozenbyte
2,Frozenbyte
2,Frozenbyte
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,CD PROJEKT RED
2,Galactic Cafe
2,Galactic Cafe
0,Valve
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Valve
2,Valve
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,Runic Games
2,Runic Games
2,Runic Games
2,Runic Games
2,Everything Unlimited Ltd.
2,Everything Unlimited Ltd.
0,Valve
0,Scott Cawthon
0,Scott Cawthon
0,Scott Cawthon
2,Zombie Panic Team
2,Zombie Panic Team
2,Zombie Panic Team
0,Telltale Games
2,Eat Create Sleep
2,Eat Create Sleep
2,Eat Create Sleep
2,Eat Create Sleep
2,Bossa Studios
2,Bossa Studios
2,Bossa Studios
2,Bossa Studios
2,Valve
2,Valve
0,Valve
2,Valve
2,Valve
2,PlatinumGames
0,FromSoftware
0,FromSoftware
2,Valve
0,No data available
2,Spiderling Studios
2,Spiderling Studios
2,Spiderling Studios
2,Team17 Digital Ltd
2,Zombie Panic Team
2,Zombie Panic Team
2,Zombie Panic Team
2,marbenx
2,marbenx
2,marbenx
2,"Infinity Ward,Aspyr (Mac)"
0,Eidos Interactive
0,Valve
2,Paradox Development Studio
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,SuperVillain Studios
2,SuperVillain Studios
2,Fullbright
2,Fullbright
2,Facepunch Studios
2,Facepunch Studios
0,Bankroll Studios
0,Bankroll Studios
0,Bankroll Studios
0,Bankroll Studios
2,Valve
2,Valve
2,Campo Santo
2,Campo Santo
2,Facepunch Studios
2,Facepunch Studios
0,Bethesda Game Studios
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,Techland
2,Techland
0,Hardsuit Labs
0,Hardsuit Labs
2,Valve
2,Valve
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Facepunch Studios
2,Facepunch Studios
2,Valve
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Ubisoft Toronto
2,Ubisoft Toronto
2,Wube Software LTD.
2,Wube Software LTD.
2,Wube Software LTD.
2,Wube Software LTD.
2,Wube Software LTD.
2,"FromSoftware, Inc."
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,Landon Podbielski
0,Landon Podbielski
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Elijah Newman-Gomez
2,Elijah Newman-Gomez
2,Elijah Newman-Gomez
2,Elijah Newman-Gomez
2,Rooster Teeth Games
2,Rooster Teeth Games
2,Rooster Teeth Games
2,Digital Extremes
2,Digital Extremes
2,Telltale Games
0,Ironhide Game Studio
0,Ironhide Game Studio
0,Ironhide Game Studio
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Reverie World Studios
2,Reverie World Studios
2,Reverie World Studios
2,Reverie World Studios
2,Reverie World Studios
2,Reverie World Studios
2,DICE
2,DICE
2,Techland
2,Techland
0,Treyarch
0,Treyarch
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Valve
0,Bitbox Ltd.
0,Bitbox Ltd.
0,Bitbox Ltd.
0,Bitbox Ltd.
2,Valve
2,Valve
2,Splash Damage
2,Splash Damage
2,Valve
2,Valve
2,Valve
2,Ubisoft Montreal
2,Ubisoft Montreal
2,Treyarch
0,Facepunch Studios
0,Facepunch Studios
2,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
0,X-Legend
0,X-Legend
0,X-Legend
0,X-Legend
0,X-Legend
2,General Arcade
0,Valve
0,New World Interactive
0,New World Interactive
0,New World Interactive
2,Valve
2,Valve
2,Splash Damage
2,Splash Damage
2,RobTop Games
2,RobTop Games
2,id Software
2,Might and Delight
2,Might and Delight
0,Armature Studio
0,Armature Studio
0,Jarhead Games
0,Invent4 Entertainment
2,SCS Software
2,SCS Software
0,Square Enix
2,Fullbright
2,Fullbright
2,"Gearbox Software,Aspyr (Mac)"
2,"Gearbox Software,Aspyr (Mac)"
2,Hardsuit Labs
2,Hardsuit Labs
2,Smartly Dressed Games
